codigo comunidad,comunidad,codigo provincia,provincia,año,nacimientos,defunciones,ratio_natalidad_mortalidad
12,Galicia,36,Pontevedra,1984,10.858,7.107,1.5277895033065991
12,Galicia,36,Pontevedra,1983,11.393,7.158,1.591645711092484
12,Galicia,36,Pontevedra,1982,12.427,6.877,1.8070379525956086
12,Galicia,36,Pontevedra,1981,13.041,7.093,1.8385732412237419
12,Galicia,36,Pontevedra,1980,14.772,6.883,2.14615719889583
12,Galicia,36,Pontevedra,1979,15.083,7.126,2.116615211900084
12,Galicia,36,Pontevedra,1978,16.239,7.096,2.288472378804961
12,Galicia,36,Pontevedra,1977,16.379,7.214,2.270446354311062
12,Galicia,36,Pontevedra,1976,16.749,7.13,2.349088359046283
12,Galicia,36,Pontevedra,1975,16.165,6.85,2.35985401459854
12,Galicia,36,Pontevedra,1974,15.847,7.216,2.196092017738359
12,Galicia,36,Pontevedra,1973,15.059,6.805,2.2129316678912563
12,Galicia,36,Pontevedra,1972,15.187,6.557,2.316150678664023
12,Galicia,36,Pontevedra,1971,14.941,7.041,2.121999715949439
12,Galicia,36,Pontevedra,1970,15.112,6.606,2.28761731759007
12,Galicia,36,Pontevedra,1969,15.453,6.649,2.3241088885546697
12,Galicia,36,Pontevedra,1968,15.509,6.373,2.4335477796955907
12,Galicia,36,Pontevedra,1967,15.05,6.259,2.4045374660488896
12,Galicia,36,Pontevedra,1966,14.928,6.622,2.2543038356991847
12,Galicia,36,Pontevedra,1965,14.477,6.284,2.303787396562699
12,Galicia,36,Pontevedra,1964,14.407,6.39,2.2546165884194056
12,Galicia,36,Pontevedra,1963,14.403,6.338,2.2724834332597035
12,Galicia,36,Pontevedra,1962,14.306,6.49,2.2043143297380583
12,Galicia,36,Pontevedra,1961,14.765,6.006,2.4583749583749586
12,Galicia,36,Pontevedra,1960,14.867,6.132,2.424494455316373
12,Galicia,36,Pontevedra,1959,14.6,6.321,2.309761113747825
12,Galicia,36,Pontevedra,1958,14.773,5.933,2.489971346704871
12,Galicia,36,Pontevedra,1957,14.61,6.627,2.204617473970122
12,Galicia,36,Pontevedra,1956,14.638,6.458,2.2666460204397647
12,Galicia,36,Pontevedra,1955,14.349,6.486,2.212303422756707
12,Galicia,36,Pontevedra,1954,13.995,6.134,2.281545484186501
12,Galicia,36,Pontevedra,1953,14.387,6.262,2.2975087831363785
12,Galicia,36,Pontevedra,1952,14.32,6.615,2.164777021919879
12,Galicia,36,Pontevedra,1951,13.537,8.169,1.6571183743420248
12,Galicia,36,Pontevedra,1950,14.393,7.539,1.9091391431224303
12,Galicia,36,Pontevedra,1949,15.988,8.003,1.9977508434337123
12,Galicia,36,Pontevedra,1948,16.688,7.776,2.146090534979424
12,Galicia,36,Pontevedra,1947,14.472,8.647,1.673644038394819
12,Galicia,36,Pontevedra,1946,16.292,8.634,1.8869585360203847
12,Galicia,36,Pontevedra,1945,16.607,8.211,2.022530751431007
12,Galicia,36,Pontevedra,1944,16.67,9.528,1.7495801847187238
12,Galicia,36,Pontevedra,1943,15.728,9.192,1.711053089643168
12,Galicia,36,Pontevedra,1942,13.486,9.067,1.487371787801919
12,Galicia,36,Pontevedra,1941,13.918,12.829,1.0848858055966948
17,La Rioja,26,La Rioja,2022,2.181,3.464,0.6296189376443418
17,La Rioja,26,La Rioja,2021,2.187,3.411,0.6411609498680738
17,La Rioja,26,La Rioja,2020,2.31,3.7,0.6243243243243243
17,La Rioja,26,La Rioja,2019,2.412,3.147,0.7664442326024786
17,La Rioja,26,La Rioja,2018,2.335,3.205,0.7285491419656785
17,La Rioja,26,La Rioja,2017,2.565,3.052,0.84043250327654
17,La Rioja,26,La Rioja,2016,2.652,2.967,0.8938321536905965
17,La Rioja,26,La Rioja,2015,2.715,3.093,0.8777885548011639
17,La Rioja,26,La Rioja,2014,2.818,2.886,0.9764379764379764
17,La Rioja,26,La Rioja,2013,2.882,2.871,1.003831417624521
17,La Rioja,26,La Rioja,2012,3.18,3.023,1.0519351637446246
17,La Rioja,26,La Rioja,2011,3.171,2.885,1.0991334488734836
17,La Rioja,26,La Rioja,2010,3.333,2.855,1.1674255691768827
17,La Rioja,26,La Rioja,2009,3.31,2.745,1.2058287795992715
17,La Rioja,26,La Rioja,2008,3.475,2.86,1.2150349650349652
17,La Rioja,26,La Rioja,2007,3.269,2.846,1.1486296556570625
17,La Rioja,26,La Rioja,2006,3.035,2.653,1.1439879381831888
17,La Rioja,26,La Rioja,2005,3.034,2.862,1.0600978336827391
17,La Rioja,26,La Rioja,2004,2.919,2.666,1.0948987246811703
17,La Rioja,26,La Rioja,2003,2.833,2.728,1.0384897360703813
17,La Rioja,26,La Rioja,2002,2.538,2.634,0.9635535307517084
17,La Rioja,26,La Rioja,2001,2.388,2.526,0.9453681710213777
17,La Rioja,26,La Rioja,2000,2.303,2.544,0.9052672955974842
17,La Rioja,26,La Rioja,1999,2.233,2.772,0.8055555555555557
17,La Rioja,26,La Rioja,1998,2.169,2.588,0.8380989180834622
17,La Rioja,26,La Rioja,1997,2.157,2.523,0.8549346016646848
17,La Rioja,26,La Rioja,1996,2.028,2.549,0.7956061200470773
17,La Rioja,26,La Rioja,1995,1.988,2.564,0.7753510140405616
17,La Rioja,26,La Rioja,1994,2.129,2.436,0.8739737274220033
17,La Rioja,26,La Rioja,1993,2.102,2.491,0.843837816138097
17,La Rioja,26,La Rioja,1992,2.116,2.447,0.8647323252962812
17,La Rioja,26,La Rioja,1991,2.205,2.439,0.9040590405904059
17,La Rioja,26,La Rioja,1990,2.315,2.556,0.9057120500782472
17,La Rioja,26,La Rioja,1989,2.317,2.316,1.0004317789291883
17,La Rioja,26,La Rioja,1988,2.416,2.361,1.0232952138924183
17,La Rioja,26,La Rioja,1987,2.433,2.325,1.0464516129032257
17,La Rioja,26,La Rioja,1986,2.411,2.257,1.0682321665928223
17,La Rioja,26,La Rioja,1985,2.714,2.371,1.144664698439477
17,La Rioja,26,La Rioja,1984,2.733,2.104,1.2989543726235742
17,La Rioja,26,La Rioja,1983,2.945,2.111,1.3950734249171006
17,La Rioja,26,La Rioja,1982,3.09,2.134,1.4479850046860356
17,La Rioja,26,La Rioja,1981,3.198,2.273,1.4069511658600966
17,La Rioja,26,La Rioja,1980,3.539,2.202,1.6071752951861944
17,La Rioja,26,La Rioja,1979,3.769,2.194,1.7178669097538743
17,La Rioja,26,La Rioja,1978,3.971,2.214,1.7935862691960254
17,La Rioja,26,La Rioja,1977,3.873,2.303,1.6817194963091622
17,La Rioja,26,La Rioja,1976,4.377,2.235,1.9583892617449665
17,La Rioja,26,La Rioja,1975,3.996,2.307,1.7321196358907673
17,La Rioja,26,La Rioja,1974,3.915,2.214,1.7682926829268293
17,La Rioja,26,La Rioja,1973,3.863,2.405,1.6062370062370064
17,La Rioja,26,La Rioja,1972,3.881,2.218,1.7497745716862037
17,La Rioja,26,La Rioja,1971,3.868,2.328,1.661512027491409
17,La Rioja,26,La Rioja,1970,3.807,2.195,1.7343963553530752
17,La Rioja,26,La Rioja,1969,3.93,2.291,1.7154081187254475
17,La Rioja,26,La Rioja,1968,3.956,2.173,1.820524620340543
17,La Rioja,26,La Rioja,1967,3.924,2.15,1.8251162790697675
17,La Rioja,26,La Rioja,1966,3.92,2.276,1.7223198594024607
17,La Rioja,26,La Rioja,1965,4.074,2.257,1.805050952591936
17,La Rioja,26,La Rioja,1964,4.349,2.358,1.844359626802375
17,La Rioja,26,La Rioja,1963,4.184,2.344,1.7849829351535837
17,La Rioja,26,La Rioja,1962,4.274,2.251,1.898711683696135
17,La Rioja,26,La Rioja,1961,4.366,2.084,2.0950095969289824
17,La Rioja,26,La Rioja,1960,4.395,2.127,2.066290550070522
17,La Rioja,26,La Rioja,1959,4.49,2.199,2.0418371987266943
17,La Rioja,26,La Rioja,1958,4.349,2.09,2.080861244019139
17,La Rioja,26,La Rioja,1957,4.495,2.378,1.8902439024390243
17,La Rioja,26,La Rioja,1956,4.394,2.444,1.797872340425532
17,La Rioja,26,La Rioja,1955,4.314,2.38,1.8126050420168067
17,La Rioja,26,La Rioja,1954,4.305,2.189,1.966651439013248
17,La Rioja,26,La Rioja,1953,4.499,2.357,1.9087823504454813
17,La Rioja,26,La Rioja,1952,4.457,2.208,2.01856884057971
17,La Rioja,26,La Rioja,1951,4.519,2.646,1.7078609221466365
17,La Rioja,26,La Rioja,1950,4.657,2.435,1.9125256673511293
17,La Rioja,26,La Rioja,1949,4.831,2.718,1.7774098601913173
17,La Rioja,26,La Rioja,1948,5.05,2.503,2.0175789053136235
17,La Rioja,26,La Rioja,1947,4.837,2.727,1.7737440410707737
17,La Rioja,26,La Rioja,1946,5.003,2.638,1.8965125094768764
17,La Rioja,26,La Rioja,1945,5.017,2.825,1.775929203539823
17,La Rioja,26,La Rioja,1944,4.914,2.928,1.6782786885245902
17,La Rioja,26,La Rioja,1943,5.06,2.874,1.7606123869171884
17,La Rioja,26,La Rioja,1942,4.504,3.109,1.448697330331296
17,La Rioja,26,La Rioja,1941,4.527,3.702,1.2228525121555915
07,Castilla y León,37,Salamanca,2022,1.769,4.402,0.4018627896410722
07,Castilla y León,37,Salamanca,2021,1.774,3.995,0.44405506883604506
07,Castilla y León,37,Salamanca,2020,1.842,5.231,0.35213152360925254
07,Castilla y León,37,Salamanca,2019,1.964,4.045,0.48553770086526576
07,Castilla y León,37,Salamanca,2018,2.099,4.012,0.5231804586241278
07,Castilla y León,37,Salamanca,2017,2.063,4.027,0.5122920288055625
07,Castilla y León,37,Salamanca,2016,2.3,3.863,0.5953921822417809
07,Castilla y León,37,Salamanca,2015,2.382,3.973,0.5995469418575384
07,Castilla y León,37,Salamanca,2014,2.41,3.709,0.6497708277163656
07,Castilla y León,37,Salamanca,2013,2.333,3.792,0.6152426160337554
07,Castilla y León,37,Salamanca,2012,2.595,3.914,0.6630045988758304
07,Castilla y León,37,Salamanca,2011,2.722,3.693,0.7370701326834551
07,Castilla y León,37,Salamanca,2010,2.69,3.713,0.7244815513062214
07,Castilla y León,37,Salamanca,2009,2.751,3.793,0.7252834168204587
07,Castilla y León,37,Salamanca,2008,2.985,3.81,0.7834645669291338
07,Castilla y León,37,Salamanca,2007,2.834,3.708,0.7642934196332254
07,Castilla y León,37,Salamanca,2006,2.728,3.657,0.7459666393218486
07,Castilla y León,37,Salamanca,2005,2.684,3.762,0.7134502923976609
07,Castilla y León,37,Salamanca,2004,2.773,3.651,0.7595179402903315
07,Castilla y León,37,Salamanca,2003,2.691,3.938,0.6833417978669375
07,Castilla y León,37,Salamanca,2002,2.598,3.796,0.684404636459431
07,Castilla y León,37,Salamanca,2001,2.535,3.708,0.6836569579288025
07,Castilla y León,37,Salamanca,2000,2.605,3.697,0.704625371923181
07,Castilla y León,37,Salamanca,1999,2.549,3.869,0.6588265701731713
07,Castilla y León,37,Salamanca,1998,2.566,3.849,0.6666666666666666
07,Castilla y León,37,Salamanca,1997,2.696,3.682,0.7322107550244433
07,Castilla y León,37,Salamanca,1996,2.549,3.685,0.6917232021709634
07,Castilla y León,37,Salamanca,1995,2.702,3.615,0.7474412171507606
07,Castilla y León,37,Salamanca,1994,2.759,3.515,0.7849217638691323
07,Castilla y León,37,Salamanca,1993,2.992,3.625,0.8253793103448276
07,Castilla y León,37,Salamanca,1992,3.047,3.511,0.8678439191113643
07,Castilla y León,37,Salamanca,1991,3.173,3.629,0.8743455497382199
07,Castilla y León,37,Salamanca,1990,3.225,3.536,0.9120475113122172
07,Castilla y León,37,Salamanca,1989,3.371,3.457,0.97512293896442
07,Castilla y León,37,Salamanca,1988,3.444,3.459,0.9956634865568083
07,Castilla y León,37,Salamanca,1987,3.759,3.212,1.1702988792029887
07,Castilla y León,37,Salamanca,1986,3.823,3.256,1.174140049140049
07,Castilla y León,37,Salamanca,1985,4.001,3.336,1.1993405275779379
07,Castilla y León,37,Salamanca,1984,4.191,3.221,1.3011487115802545
07,Castilla y León,37,Salamanca,1983,4.443,3.309,1.342701722574796
07,Castilla y León,37,Salamanca,1982,4.663,2.873,1.623042116254786
07,Castilla y León,37,Salamanca,1981,4.677,2.921,1.6011639849366655
07,Castilla y León,37,Salamanca,1980,4.868,2.967,1.6407145264577014
07,Castilla y León,37,Salamanca,1979,4.951,3.08,1.6074675324675323
07,Castilla y León,37,Salamanca,1978,5.119,3.18,1.609748427672956
07,Castilla y León,37,Salamanca,1977,5.045,3.151,1.6010790225325295
07,Castilla y León,37,Salamanca,1976,5.306,3.352,1.5829355608591886
07,Castilla y León,37,Salamanca,1975,5.147,3.303,1.5582803511958827
07,Castilla y León,37,Salamanca,1974,5.354,3.316,1.6145958986731002
07,Castilla y León,37,Salamanca,1973,5.553,3.391,1.6375700383367737
07,Castilla y León,37,Salamanca,1972,5.752,3.297,1.7446163178647254
07,Castilla y León,37,Salamanca,1971,6.137,3.589,1.7099470604625242
07,Castilla y León,37,Salamanca,1970,6.227,3.261,1.9095369518552592
07,Castilla y León,37,Salamanca,1969,6.715,3.723,1.8036529680365296
07,Castilla y León,37,Salamanca,1968,6.818,3.558,1.9162450815064642
07,Castilla y León,37,Salamanca,1967,6.937,3.472,1.997983870967742
07,Castilla y León,37,Salamanca,1966,7.014,3.542,1.9802371541501977
07,Castilla y León,37,Salamanca,1965,7.356,3.458,2.1272411798727586
07,Castilla y León,37,Salamanca,1964,7.814,3.742,2.088188134687333
07,Castilla y León,37,Salamanca,1963,8.167,3.881,2.1043545477969596
07,Castilla y León,37,Salamanca,1962,8.321,3.838,2.168056279312142
07,Castilla y León,37,Salamanca,1961,8.485,3.689,2.300081322851721
07,Castilla y León,37,Salamanca,1960,9.111,4.009,2.272636567722624
07,Castilla y León,37,Salamanca,1959,8.945,4.132,2.164811229428848
07,Castilla y León,37,Salamanca,1958,8.942,3.82,2.3408376963350785
07,Castilla y León,37,Salamanca,1957,9.236,4.418,2.0905387052965145
07,Castilla y León,37,Salamanca,1956,9.193,4.44,2.070495495495495
07,Castilla y León,37,Salamanca,1955,9.532,4.377,2.1777473155129083
07,Castilla y León,37,Salamanca,1954,9.39,4.181,2.245874192776848
07,Castilla y León,37,Salamanca,1953,9.503,4.502,2.110839626832519
07,Castilla y León,37,Salamanca,1952,9.561,4.308,2.219359331476323
07,Castilla y León,37,Salamanca,1951,9.405,5.249,1.7917698609258907
07,Castilla y León,37,Salamanca,1950,10.028,4.68,2.142735042735043
07,Castilla y León,37,Salamanca,1949,10.069,5.075,1.9840394088669953
07,Castilla y León,37,Salamanca,1948,10.483,4.721,2.2205041304808306
07,Castilla y León,37,Salamanca,1947,9.803,5.198,1.8859176606387071
07,Castilla y León,37,Salamanca,1946,9.984,5.72,1.7454545454545456
07,Castilla y León,37,Salamanca,1945,10.997,5.659,1.9432761972079873
07,Castilla y León,37,Salamanca,1944,10.65,5.64,1.8882978723404258
07,Castilla y León,37,Salamanca,1943,10.694,6.391,1.6732905648568301
07,Castilla y León,37,Salamanca,1942,9.815,6.176,1.5892163212435233
07,Castilla y León,37,Salamanca,1941,9.59,7.213,1.3295438791071676
05,Canarias,38,Santa Cruz de Tenerife,2022,5.473,9.399,0.5822959889349931
05,Canarias,38,Santa Cruz de Tenerife,2021,5.794,8.557,0.6771064625452845
05,Canarias,38,Santa Cruz de Tenerife,2020,6.038,8.2,0.7363414634146342
05,Canarias,38,Santa Cruz de Tenerife,2019,6.496,7.909,0.8213427740548743
05,Canarias,38,Santa Cruz de Tenerife,2018,6.974,8.254,0.8449236733704871
05,Canarias,38,Santa Cruz de Tenerife,2017,7.501,7.751,0.9677460972777706
05,Canarias,38,Santa Cruz de Tenerife,2016,7.537,7.611,0.9902772303245303
05,Canarias,38,Santa Cruz de Tenerife,2015,7.682,7.77,0.9886743886743887
05,Canarias,38,Santa Cruz de Tenerife,2014,7.684,7.279,1.05563951092183
05,Canarias,38,Santa Cruz de Tenerife,2013,7.294,6.856,1.0638856476079346
05,Canarias,38,Santa Cruz de Tenerife,2012,8.238,7.21,1.1425797503467405
05,Canarias,38,Santa Cruz de Tenerife,2011,8.276,7.058,1.1725701331822045
05,Canarias,38,Santa Cruz de Tenerife,2010,8.543,6.574,1.2995132339519317
05,Canarias,38,Santa Cruz de Tenerife,2009,9.037,6.742,1.3404034411153962
05,Canarias,38,Santa Cruz de Tenerife,2008,9.858,6.769,1.456345102673955
05,Canarias,38,Santa Cruz de Tenerife,2007,9.579,6.895,1.3892675852066716
05,Canarias,38,Santa Cruz de Tenerife,2006,9.544,6.511,1.4658270618952542
05,Canarias,38,Santa Cruz de Tenerife,2005,9.311,6.553,1.4208759346864033
05,Canarias,38,Santa Cruz de Tenerife,2004,8.331,6.44,1.2936335403726706
05,Canarias,38,Santa Cruz de Tenerife,2003,8.142,6.263,1.3000159667890787
05,Canarias,38,Santa Cruz de Tenerife,2002,8.596,5.9,1.4569491525423728
05,Canarias,38,Santa Cruz de Tenerife,2001,8.367,5.969,1.4017423353995644
05,Canarias,38,Santa Cruz de Tenerife,2000,8.336,6.021,1.3844876266400932
05,Canarias,38,Santa Cruz de Tenerife,1999,8.509,5.899,1.4424478725207663
05,Canarias,38,Santa Cruz de Tenerife,1998,7.75,6.024,1.2865205843293492
05,Canarias,38,Santa Cruz de Tenerife,1997,7.76,5.591,1.387944911464854
05,Canarias,38,Santa Cruz de Tenerife,1996,7.808,5.696,1.3707865168539326
05,Canarias,38,Santa Cruz de Tenerife,1995,7.745,5.28,1.4668560606060606
05,Canarias,38,Santa Cruz de Tenerife,1994,7.802,5.273,1.4796131234591314
05,Canarias,38,Santa Cruz de Tenerife,1993,8.02,5.272,1.521244309559939
05,Canarias,38,Santa Cruz de Tenerife,1992,8.438,5.136,1.6429127725856698
05,Canarias,38,Santa Cruz de Tenerife,1991,8.142,5.037,1.6164383561643836
05,Canarias,38,Santa Cruz de Tenerife,1990,8.43,5.07,1.662721893491124
05,Canarias,38,Santa Cruz de Tenerife,1989,8.557,5.045,1.6961347869177403
05,Canarias,38,Santa Cruz de Tenerife,1988,8.571,5.005,1.7124875124875125
05,Canarias,38,Santa Cruz de Tenerife,1987,8.727,4.827,1.8079552517091362
05,Canarias,38,Santa Cruz de Tenerife,1986,8.827,4.717,1.8713165147339412
05,Canarias,38,Santa Cruz de Tenerife,1985,9.047,4.767,1.8978393119362282
05,Canarias,38,Santa Cruz de Tenerife,1984,9.605,4.754,2.0204038704249054
05,Canarias,38,Santa Cruz de Tenerife,1983,9.852,4.475,2.201564245810056
05,Canarias,38,Santa Cruz de Tenerife,1982,10.356,4.394,2.3568502503413744
05,Canarias,38,Santa Cruz de Tenerife,1981,11.168,4.506,2.4784731469152237
05,Canarias,38,Santa Cruz de Tenerife,1980,11.615,4.344,2.6738029465930016
05,Canarias,38,Santa Cruz de Tenerife,1979,11.973,4.373,2.737937342785273
05,Canarias,38,Santa Cruz de Tenerife,1978,12.064,4.424,2.7269439421338153
05,Canarias,38,Santa Cruz de Tenerife,1977,12.298,4.054,3.0335471139615193
05,Canarias,38,Santa Cruz de Tenerife,1976,13.046,4.431,2.9442563755359963
05,Canarias,38,Santa Cruz de Tenerife,1975,12.98,4.13,3.1428571428571432
05,Canarias,38,Santa Cruz de Tenerife,1974,13.825,4.109,3.3645655877342415
05,Canarias,38,Santa Cruz de Tenerife,1973,13.638,3.811,3.5785882970348992
05,Canarias,38,Santa Cruz de Tenerife,1972,12.874,3.953,3.256767012395649
05,Canarias,38,Santa Cruz de Tenerife,1971,13.484,4.131,3.2641007020091988
05,Canarias,38,Santa Cruz de Tenerife,1970,13.044,3.887,3.3558013892462055
05,Canarias,38,Santa Cruz de Tenerife,1969,12.819,3.704,3.46085313174946
05,Canarias,38,Santa Cruz de Tenerife,1968,12.526,3.738,3.3509898341359015
05,Canarias,38,Santa Cruz de Tenerife,1967,12.767,3.602,3.5444197667962243
05,Canarias,38,Santa Cruz de Tenerife,1966,12.792,3.504,3.6506849315068495
05,Canarias,38,Santa Cruz de Tenerife,1965,12.863,3.659,3.515441377425526
05,Canarias,38,Santa Cruz de Tenerife,1964,13.189,3.618,3.6453841901603097
05,Canarias,38,Santa Cruz de Tenerife,1963,12.584,3.623,3.4733646149599777
05,Canarias,38,Santa Cruz de Tenerife,1962,11.965,3.363,3.55783526613143
05,Canarias,38,Santa Cruz de Tenerife,1961,11.809,3.456,3.416956018518518
05,Canarias,38,Santa Cruz de Tenerife,1960,11.258,3.428,3.2841306884480743
05,Canarias,38,Santa Cruz de Tenerife,1959,10.906,3.482,3.132107983917289
05,Canarias,38,Santa Cruz de Tenerife,1958,10.756,3.423,3.142272860064271
05,Canarias,38,Santa Cruz de Tenerife,1957,11.082,3.708,2.988673139158576
05,Canarias,38,Santa Cruz de Tenerife,1956,10.747,3.438,3.1259453170447933
05,Canarias,38,Santa Cruz de Tenerife,1955,10.868,3.401,3.1955307262569836
05,Canarias,38,Santa Cruz de Tenerife,1954,10.639,3.301,3.222962738564071
05,Canarias,38,Santa Cruz de Tenerife,1953,10.466,3.545,2.952327221438646
05,Canarias,38,Santa Cruz de Tenerife,1952,9.646,3.582,2.6929089893914018
05,Canarias,38,Santa Cruz de Tenerife,1951,10.015,3.841,2.6073939078365007
05,Canarias,38,Santa Cruz de Tenerife,1950,9.785,3.608,2.712028824833703
05,Canarias,38,Santa Cruz de Tenerife,1949,9.803,3.838,2.554194893173528
05,Canarias,38,Santa Cruz de Tenerife,1948,9.901,4.061,2.4380694410243784
05,Canarias,38,Santa Cruz de Tenerife,1947,9.745,4.029,2.4187143211715063
05,Canarias,38,Santa Cruz de Tenerife,1946,10.173,4.277,2.3785363572597613
05,Canarias,38,Santa Cruz de Tenerife,1945,11.181,4.319,2.5887937022458902
05,Canarias,38,Santa Cruz de Tenerife,1944,12.423,4.005,3.10187265917603
05,Canarias,38,Santa Cruz de Tenerife,1943,11.783,4.562,2.582858395440596
05,Canarias,38,Santa Cruz de Tenerife,1942,10.763,4.456,2.4153949730700175
05,Canarias,38,Santa Cruz de Tenerife,1941,9.999,4.632,2.158678756476684
07,Castilla y León,40,Segovia,2022,863.0,1.742,495.40757749712975
07,Castilla y León,40,Segovia,2021,911.0,1.679,542.5848719475879
07,Castilla y León,40,Segovia,2020,912.0,2.428,375.6177924217463
07,Castilla y León,40,Segovia,2019,983.0,1.693,580.6261075014767
07,Castilla y León,40,Segovia,2018,1.002,1.776,0.5641891891891891
07,Castilla y León,40,Segovia,2017,1.032,1.747,0.5907269605037206
07,Castilla y León,40,Segovia,2016,1.09,1.684,0.6472684085510689
07,Castilla y León,40,Segovia,2015,1.15,1.814,0.6339581036383681
07,Castilla y León,40,Segovia,2014,1.219,1.724,0.7070765661252901
07,Castilla y León,40,Segovia,2013,1.146,1.681,0.6817370612730517
07,Castilla y León,40,Segovia,2012,1.268,1.675,0.7570149253731343
07,Castilla y León,40,Segovia,2011,1.365,1.715,0.7959183673469388
07,Castilla y León,40,Segovia,2010,1.403,1.669,0.8406231276213302
07,Castilla y León,40,Segovia,2009,1.417,1.641,0.8634978671541743
07,Castilla y León,40,Segovia,2008,1.514,1.633,0.9271279853031231
07,Castilla y León,40,Segovia,2007,1.383,1.605,0.8616822429906542
07,Castilla y León,40,Segovia,2006,1.379,1.567,0.8800255264837269
07,Castilla y León,40,Segovia,2005,1.365,1.626,0.8394833948339484
07,Castilla y León,40,Segovia,2004,1.283,1.629,0.7875997544505832
07,Castilla y León,40,Segovia,2003,1.298,1.622,0.8002466091245376
07,Castilla y León,40,Segovia,2002,1.236,1.607,0.7691350342252644
07,Castilla y León,40,Segovia,2001,1.209,1.527,0.7917485265225934
07,Castilla y León,40,Segovia,2000,1.182,1.511,0.7822634017207147
07,Castilla y León,40,Segovia,1999,1.143,1.639,0.6973764490543014
07,Castilla y León,40,Segovia,1998,1.153,1.529,0.7540876389797254
07,Castilla y León,40,Segovia,1997,1.276,1.522,0.8383705650459922
07,Castilla y León,40,Segovia,1996,1.213,1.5,0.8086666666666668
07,Castilla y León,40,Segovia,1995,1.228,1.488,0.8252688172043011
07,Castilla y León,40,Segovia,1994,1.205,1.458,0.8264746227709191
07,Castilla y León,40,Segovia,1993,1.224,1.439,0.8505906879777623
07,Castilla y León,40,Segovia,1992,1.281,1.474,0.8690637720488467
07,Castilla y León,40,Segovia,1991,1.276,1.402,0.9101283880171185
07,Castilla y León,40,Segovia,1990,1.298,1.45,0.8951724137931035
07,Castilla y León,40,Segovia,1989,1.28,1.39,0.920863309352518
07,Castilla y León,40,Segovia,1988,1.334,1.412,0.9447592067988669
07,Castilla y León,40,Segovia,1987,1.314,1.325,0.9916981132075472
07,Castilla y León,40,Segovia,1986,1.392,1.289,1.0799069045771916
07,Castilla y León,40,Segovia,1985,1.58,1.412,1.1189801699716715
07,Castilla y León,40,Segovia,1984,1.529,1.336,1.1444610778443112
07,Castilla y León,40,Segovia,1983,1.626,1.3,1.2507692307692306
07,Castilla y León,40,Segovia,1982,1.701,1.374,1.237991266375546
07,Castilla y León,40,Segovia,1981,1.757,1.449,1.2125603864734298
07,Castilla y León,40,Segovia,1980,1.829,1.4,1.3064285714285715
07,Castilla y León,40,Segovia,1979,2.001,1.373,1.4573925710123816
07,Castilla y León,40,Segovia,1978,1.956,1.412,1.3852691218130313
07,Castilla y León,40,Segovia,1977,1.966,1.422,1.3825597749648384
07,Castilla y León,40,Segovia,1976,2.091,1.406,1.4871977240398295
07,Castilla y León,40,Segovia,1975,2.122,1.467,1.4464894342194954
07,Castilla y León,40,Segovia,1974,2.135,1.468,1.454359673024523
07,Castilla y León,40,Segovia,1973,2.232,1.53,1.4588235294117649
07,Castilla y León,40,Segovia,1972,2.41,1.515,1.590759075907591
07,Castilla y León,40,Segovia,1971,2.504,1.696,1.4764150943396226
07,Castilla y León,40,Segovia,1970,2.585,1.623,1.5927295132470733
07,Castilla y León,40,Segovia,1969,2.752,1.743,1.5788869764773377
07,Castilla y León,40,Segovia,1968,2.776,1.474,1.8833107191316145
07,Castilla y León,40,Segovia,1967,3.043,1.539,1.9772579597141002
07,Castilla y León,40,Segovia,1966,3.139,1.589,1.975456261799874
07,Castilla y León,40,Segovia,1965,3.28,1.629,2.013505217925107
07,Castilla y León,40,Segovia,1964,3.61,1.659,2.1760096443640746
07,Castilla y León,40,Segovia,1963,3.653,1.787,2.0442081701175154
07,Castilla y León,40,Segovia,1962,3.757,1.799,2.0883824346859368
07,Castilla y León,40,Segovia,1961,3.923,1.752,2.2391552511415527
07,Castilla y León,40,Segovia,1960,4.006,1.693,2.366213821618429
07,Castilla y León,40,Segovia,1959,4.306,1.86,2.31505376344086
07,Castilla y León,40,Segovia,1958,4.155,1.742,2.3851894374282434
07,Castilla y León,40,Segovia,1957,4.258,2.097,2.0305197901764425
07,Castilla y León,40,Segovia,1956,4.325,2.006,2.156031904287139
07,Castilla y León,40,Segovia,1955,4.356,1.905,2.2866141732283465
07,Castilla y León,40,Segovia,1954,4.235,1.926,2.198857736240914
07,Castilla y León,40,Segovia,1953,4.389,1.991,2.2044198895027622
07,Castilla y León,40,Segovia,1952,4.478,1.955,2.2905370843989767
07,Castilla y León,40,Segovia,1951,4.503,2.321,1.940112020680741
07,Castilla y León,40,Segovia,1950,4.669,2.354,1.983432455395072
07,Castilla y León,40,Segovia,1949,4.914,2.406,2.042394014962593
07,Castilla y León,40,Segovia,1948,5.074,2.11,2.404739336492891
07,Castilla y León,40,Segovia,1947,4.548,2.562,1.7751756440281032
07,Castilla y León,40,Segovia,1946,4.769,2.418,1.9722911497105045
07,Castilla y León,40,Segovia,1945,5.098,2.576,1.9790372670807452
07,Castilla y León,40,Segovia,1944,5.163,2.617,1.9728696981276272
07,Castilla y León,40,Segovia,1943,5.058,2.778,1.8207343412526997
07,Castilla y León,40,Segovia,1942,4.851,2.831,1.713528788413988
07,Castilla y León,40,Segovia,1941,4.807,3.264,1.472732843137255
