Total Nacional;Provincias;Sexo;Periodo;Total
Total Nacional;43 Tarragona;Hombres;1989;2.751
Total Nacional;43 Tarragona;Hombres;1988;2.835
Total Nacional;43 Tarragona;Hombres;1987;2.845
Total Nacional;43 Tarragona;Hombres;1986;2.879
Total Nacional;43 Tarragona;Hombres;1985;3.138
Total Nacional;43 Tarragona;Hombres;1984;3.206
Total Nacional;43 Tarragona;Hombres;1983;3.287
Total Nacional;43 Tarragona;Hombres;1982;3.667
Total Nacional;43 Tarragona;Hombres;1981;3.660
Total Nacional;43 Tarragona;Hombres;1980;3.994
Total Nacional;43 Tarragona;Hombres;1979;4.249
Total Nacional;43 Tarragona;Hombres;1978;4.551
Total Nacional;43 Tarragona;Hombres;1977;4.726
Total Nacional;43 Tarragona;Hombres;1976;4.686
Total Nacional;43 Tarragona;Hombres;1975;4.371
Total Nacional;43 Tarragona;Hombres;1974;4.422
Total Nacional;43 Tarragona;Hombres;1973;4.079
Total Nacional;43 Tarragona;Hombres;1972;4.093
Total Nacional;43 Tarragona;Hombres;1971;3.998
Total Nacional;43 Tarragona;Hombres;1970;3.788
Total Nacional;43 Tarragona;Hombres;1969;3.888
Total Nacional;43 Tarragona;Hombres;1968;3.777
Total Nacional;43 Tarragona;Hombres;1967;3.830
Total Nacional;43 Tarragona;Hombres;1966;3.900
Total Nacional;43 Tarragona;Hombres;1965;3.657
Total Nacional;43 Tarragona;Hombres;1964;3.672
Total Nacional;43 Tarragona;Hombres;1963;3.407
Total Nacional;43 Tarragona;Hombres;1962;3.413
Total Nacional;43 Tarragona;Hombres;1961;3.137
Total Nacional;43 Tarragona;Hombres;1960;3.194
Total Nacional;43 Tarragona;Hombres;1959;3.106
Total Nacional;43 Tarragona;Hombres;1958;3.162
Total Nacional;43 Tarragona;Hombres;1957;3.150
Total Nacional;43 Tarragona;Hombres;1956;2.858
Total Nacional;43 Tarragona;Hombres;1955;2.863
Total Nacional;43 Tarragona;Hombres;1954;2.879
Total Nacional;43 Tarragona;Hombres;1953;2.857
Total Nacional;43 Tarragona;Hombres;1952;2.838
Total Nacional;43 Tarragona;Hombres;1951;2.746
Total Nacional;43 Tarragona;Hombres;1950;2.853
Total Nacional;43 Tarragona;Hombres;1949;2.845
Total Nacional;43 Tarragona;Hombres;1948;3.071
Total Nacional;43 Tarragona;Hombres;1947;2.980
Total Nacional;43 Tarragona;Hombres;1946;2.954
Total Nacional;43 Tarragona;Hombres;1945;2.798
Total Nacional;43 Tarragona;Hombres;1944;2.656
Total Nacional;43 Tarragona;Hombres;1943;2.749
Total Nacional;43 Tarragona;Hombres;1942;2.370
Total Nacional;43 Tarragona;Hombres;1941;2.511
Total Nacional;43 Tarragona;Mujeres;2022;2.858
Total Nacional;43 Tarragona;Mujeres;2021;2.913
Total Nacional;43 Tarragona;Mujeres;2020;2.997
Total Nacional;43 Tarragona;Mujeres;2019;3.114
Total Nacional;43 Tarragona;Mujeres;2018;3.169
Total Nacional;43 Tarragona;Mujeres;2017;3.379
Total Nacional;43 Tarragona;Mujeres;2016;3.461
Total Nacional;43 Tarragona;Mujeres;2015;3.647
Total Nacional;43 Tarragona;Mujeres;2014;3.650
Total Nacional;43 Tarragona;Mujeres;2013;3.584
Total Nacional;43 Tarragona;Mujeres;2012;3.941
Total Nacional;43 Tarragona;Mujeres;2011;4.131
Total Nacional;43 Tarragona;Mujeres;2010;4.438
Total Nacional;43 Tarragona;Mujeres;2009;4.537
Total Nacional;43 Tarragona;Mujeres;2008;4.720
Total Nacional;43 Tarragona;Mujeres;2007;4.477
Total Nacional;43 Tarragona;Mujeres;2006;4.068
Total Nacional;43 Tarragona;Mujeres;2005;3.917
Total Nacional;43 Tarragona;Mujeres;2004;3.581
Total Nacional;43 Tarragona;Mujeres;2003;3.334
Total Nacional;43 Tarragona;Mujeres;2002;3.242
Total Nacional;43 Tarragona;Mujeres;2001;2.977
Total Nacional;43 Tarragona;Mujeres;2000;2.983
Total Nacional;43 Tarragona;Mujeres;1999;2.708
Total Nacional;43 Tarragona;Mujeres;1998;2.599
Total Nacional;43 Tarragona;Mujeres;1997;2.557
Total Nacional;43 Tarragona;Mujeres;1996;2.479
Total Nacional;43 Tarragona;Mujeres;1995;2.499
Total Nacional;43 Tarragona;Mujeres;1994;2.510
Total Nacional;43 Tarragona;Mujeres;1993;2.437
Total Nacional;43 Tarragona;Mujeres;1992;2.571
Total Nacional;43 Tarragona;Mujeres;1991;2.481
Total Nacional;43 Tarragona;Mujeres;1990;2.516
Total Nacional;43 Tarragona;Mujeres;1989;2.469
Total Nacional;43 Tarragona;Mujeres;1988;2.677
Total Nacional;43 Tarragona;Mujeres;1987;2.624
Total Nacional;43 Tarragona;Mujeres;1986;2.725
Total Nacional;43 Tarragona;Mujeres;1985;2.949
Total Nacional;43 Tarragona;Mujeres;1984;2.972
Total Nacional;43 Tarragona;Mujeres;1983;3.026
Total Nacional;43 Tarragona;Mujeres;1982;3.376
Total Nacional;43 Tarragona;Mujeres;1981;3.459
Total Nacional;43 Tarragona;Mujeres;1980;3.794
Total Nacional;43 Tarragona;Mujeres;1979;3.848
Total Nacional;43 Tarragona;Mujeres;1978;4.245
Total Nacional;43 Tarragona;Mujeres;1977;4.258
Total Nacional;43 Tarragona;Mujeres;1976;4.409
Total Nacional;43 Tarragona;Mujeres;1975;4.175
Total Nacional;43 Tarragona;Mujeres;1974;4.201
Total Nacional;43 Tarragona;Mujeres;1973;4.000
Total Nacional;43 Tarragona;Mujeres;1972;3.747
Total Nacional;43 Tarragona;Mujeres;1971;3.682
Total Nacional;43 Tarragona;Mujeres;1970;3.494
Total Nacional;43 Tarragona;Mujeres;1969;3.631
Total Nacional;43 Tarragona;Mujeres;1968;3.503
Total Nacional;43 Tarragona;Mujeres;1967;3.800
Total Nacional;43 Tarragona;Mujeres;1966;3.670
Total Nacional;43 Tarragona;Mujeres;1965;3.495
Total Nacional;43 Tarragona;Mujeres;1964;3.494
Total Nacional;43 Tarragona;Mujeres;1963;3.223
Total Nacional;43 Tarragona;Mujeres;1962;3.281
Total Nacional;43 Tarragona;Mujeres;1961;3.081
Total Nacional;43 Tarragona;Mujeres;1960;2.984
Total Nacional;43 Tarragona;Mujeres;1959;2.980
Total Nacional;43 Tarragona;Mujeres;1958;2.990
Total Nacional;43 Tarragona;Mujeres;1957;2.911
Total Nacional;43 Tarragona;Mujeres;1956;2.848
Total Nacional;43 Tarragona;Mujeres;1955;2.722
Total Nacional;43 Tarragona;Mujeres;1954;2.736
Total Nacional;43 Tarragona;Mujeres;1953;2.638
Total Nacional;43 Tarragona;Mujeres;1952;2.707
Total Nacional;43 Tarragona;Mujeres;1951;2.691
Total Nacional;43 Tarragona;Mujeres;1950;2.614
Total Nacional;43 Tarragona;Mujeres;1949;2.738
Total Nacional;43 Tarragona;Mujeres;1948;2.905
Total Nacional;43 Tarragona;Mujeres;1947;2.797
Total Nacional;43 Tarragona;Mujeres;1946;2.739
Total Nacional;43 Tarragona;Mujeres;1945;2.679
Total Nacional;43 Tarragona;Mujeres;1944;2.481
Total Nacional;43 Tarragona;Mujeres;1943;2.434
Total Nacional;43 Tarragona;Mujeres;1942;2.219
Total Nacional;43 Tarragona;Mujeres;1941;2.286
Total Nacional;44 Teruel;Total;2022;920
Total Nacional;44 Teruel;Total;2021;874
Total Nacional;44 Teruel;Total;2020;879
Total Nacional;44 Teruel;Total;2019;939
Total Nacional;44 Teruel;Total;2018;900
Total Nacional;44 Teruel;Total;2017;908
Total Nacional;44 Teruel;Total;2016;1.026
Total Nacional;44 Teruel;Total;2015;964
Total Nacional;44 Teruel;Total;2014;1.097
Total Nacional;44 Teruel;Total;2013;1.104
Total Nacional;44 Teruel;Total;2012;1.118
Total Nacional;44 Teruel;Total;2011;1.179
Total Nacional;44 Teruel;Total;2010;1.173
Total Nacional;44 Teruel;Total;2009;1.214
Total Nacional;44 Teruel;Total;2008;1.232
Total Nacional;44 Teruel;Total;2007;1.197
Total Nacional;44 Teruel;Total;2006;1.117
Total Nacional;44 Teruel;Total;2005;1.081
Total Nacional;44 Teruel;Total;2004;1.061
Total Nacional;44 Teruel;Total;2003;969
Total Nacional;44 Teruel;Total;2002;883
Total Nacional;44 Teruel;Total;2001;984
Total Nacional;44 Teruel;Total;2000;1.051
Total Nacional;44 Teruel;Total;1999;908
Total Nacional;44 Teruel;Total;1998;953
Total Nacional;44 Teruel;Total;1997;1.028
Total Nacional;44 Teruel;Total;1996;977
Total Nacional;44 Teruel;Total;1995;998
Total Nacional;44 Teruel;Total;1994;1.112
Total Nacional;44 Teruel;Total;1993;1.119
Total Nacional;44 Teruel;Total;1992;1.124
Total Nacional;44 Teruel;Total;1991;1.055
Total Nacional;44 Teruel;Total;1990;1.092
Total Nacional;44 Teruel;Total;1989;1.020
Total Nacional;44 Teruel;Total;1988;1.097
Total Nacional;44 Teruel;Total;1987;1.123
Total Nacional;44 Teruel;Total;1986;1.171
Total Nacional;44 Teruel;Total;1985;1.145
Total Nacional;44 Teruel;Total;1984;1.181
Total Nacional;44 Teruel;Total;1983;1.171
Total Nacional;44 Teruel;Total;1982;1.267
Total Nacional;44 Teruel;Total;1981;1.339
Total Nacional;44 Teruel;Total;1980;1.506
Total Nacional;44 Teruel;Total;1979;1.615
Total Nacional;44 Teruel;Total;1978;1.646
Total Nacional;44 Teruel;Total;1977;1.678
Total Nacional;44 Teruel;Total;1976;1.613
Total Nacional;44 Teruel;Total;1975;1.657
Total Nacional;44 Teruel;Total;1974;1.700
Total Nacional;44 Teruel;Total;1973;1.724
Total Nacional;44 Teruel;Total;1972;1.814
Total Nacional;44 Teruel;Total;1971;1.859
Total Nacional;44 Teruel;Total;1970;2.058
Total Nacional;44 Teruel;Total;1969;2.244
Total Nacional;44 Teruel;Total;1968;2.400
Total Nacional;44 Teruel;Total;1967;2.466
Total Nacional;44 Teruel;Total;1966;2.667
Total Nacional;44 Teruel;Total;1965;2.886
Total Nacional;44 Teruel;Total;1964;3.093
Total Nacional;44 Teruel;Total;1963;3.324
Total Nacional;44 Teruel;Total;1962;3.347
Total Nacional;44 Teruel;Total;1961;3.461
Total Nacional;44 Teruel;Total;1960;3.755
Total Nacional;44 Teruel;Total;1959;3.900
Total Nacional;44 Teruel;Total;1958;4.051
Total Nacional;44 Teruel;Total;1957;4.175
Total Nacional;44 Teruel;Total;1956;4.073
Total Nacional;44 Teruel;Total;1955;4.291
Total Nacional;44 Teruel;Total;1954;4.018
Total Nacional;44 Teruel;Total;1953;4.509
Total Nacional;44 Teruel;Total;1952;4.427
Total Nacional;44 Teruel;Total;1951;4.342
Total Nacional;44 Teruel;Total;1950;4.530
Total Nacional;44 Teruel;Total;1949;4.684
Total Nacional;44 Teruel;Total;1948;4.660
Total Nacional;44 Teruel;Total;1947;4.726
Total Nacional;44 Teruel;Total;1946;4.758
Total Nacional;44 Teruel;Total;1945;5.006
Total Nacional;44 Teruel;Total;1944;4.918
Total Nacional;44 Teruel;Total;1943;4.851
Total Nacional;44 Teruel;Total;1942;4.285
Total Nacional;44 Teruel;Total;1941;4.205
Total Nacional;44 Teruel;Hombres;2022;449
Total Nacional;44 Teruel;Hombres;2021;435
Total Nacional;44 Teruel;Hombres;2020;432
Total Nacional;44 Teruel;Hombres;2019;469
Total Nacional;44 Teruel;Hombres;2018;465
Total Nacional;44 Teruel;Hombres;2017;452
Total Nacional;44 Teruel;Hombres;2016;521
Total Nacional;44 Teruel;Hombres;2015;479
Total Nacional;44 Teruel;Hombres;2014;568
Total Nacional;44 Teruel;Hombres;2013;592
Total Nacional;44 Teruel;Hombres;2012;551
Total Nacional;44 Teruel;Hombres;2011;605
Total Nacional;44 Teruel;Hombres;2010;604
Total Nacional;44 Teruel;Hombres;2009;638
Total Nacional;44 Teruel;Hombres;2008;622
Total Nacional;44 Teruel;Hombres;2007;592
Total Nacional;44 Teruel;Hombres;2006;578
Total Nacional;44 Teruel;Hombres;2005;581
Total Nacional;44 Teruel;Hombres;2004;565
Total Nacional;44 Teruel;Hombres;2003;476
Total Nacional;44 Teruel;Hombres;2002;442
Total Nacional;44 Teruel;Hombres;2001;502
Total Nacional;44 Teruel;Hombres;2000;530
Total Nacional;44 Teruel;Hombres;1999;463
Total Nacional;44 Teruel;Hombres;1998;510
Total Nacional;44 Teruel;Hombres;1997;518
Total Nacional;44 Teruel;Hombres;1996;488
Total Nacional;44 Teruel;Hombres;1995;498
Total Nacional;44 Teruel;Hombres;1994;560
Total Nacional;44 Teruel;Hombres;1993;593
Total Nacional;44 Teruel;Hombres;1992;578
Total Nacional;44 Teruel;Hombres;1991;530
Total Nacional;44 Teruel;Hombres;1990;569
Total Nacional;44 Teruel;Hombres;1989;533
Total Nacional;44 Teruel;Hombres;1988;542
Total Nacional;44 Teruel;Hombres;1987;575
Total Nacional;44 Teruel;Hombres;1986;575
Total Nacional;44 Teruel;Hombres;1985;620
Total Nacional;44 Teruel;Hombres;1984;623
Total Nacional;44 Teruel;Hombres;1983;593
Total Nacional;44 Teruel;Hombres;1982;652
Total Nacional;44 Teruel;Hombres;1981;751
Total Nacional;44 Teruel;Hombres;1980;810
Total Nacional;44 Teruel;Hombres;1979;842
Total Nacional;44 Teruel;Hombres;1978;1.085
Total Nacional;44 Teruel;Hombres;1977;868
Total Nacional;44 Teruel;Hombres;1976;873
Total Nacional;44 Teruel;Hombres;1975;845
Total Nacional;44 Teruel;Hombres;1974;870
Total Nacional;44 Teruel;Hombres;1973;896
Total Nacional;44 Teruel;Hombres;1972;950
Total Nacional;44 Teruel;Hombres;1971;956
Total Nacional;44 Teruel;Hombres;1970;1.073
Total Nacional;44 Teruel;Hombres;1969;1.148
Total Nacional;44 Teruel;Hombres;1968;1.204
Total Nacional;44 Teruel;Hombres;1967;1.237
Total Nacional;44 Teruel;Hombres;1966;1.385
Total Nacional;44 Teruel;Hombres;1965;1.495
Total Nacional;44 Teruel;Hombres;1964;1.590
Total Nacional;44 Teruel;Hombres;1963;1.744
Total Nacional;44 Teruel;Hombres;1962;1.762
Total Nacional;44 Teruel;Hombres;1961;1.724
Total Nacional;44 Teruel;Hombres;1960;1.926
Total Nacional;44 Teruel;Hombres;1959;2.059
Total Nacional;44 Teruel;Hombres;1958;2.123
Total Nacional;44 Teruel;Hombres;1957;2.136
Total Nacional;44 Teruel;Hombres;1956;2.099
Total Nacional;44 Teruel;Hombres;1955;2.180
Total Nacional;44 Teruel;Hombres;1954;2.073
Total Nacional;44 Teruel;Hombres;1953;2.341
Total Nacional;44 Teruel;Hombres;1952;2.261
Total Nacional;44 Teruel;Hombres;1951;2.230
Total Nacional;44 Teruel;Hombres;1950;2.326
Total Nacional;44 Teruel;Hombres;1949;2.418
Total Nacional;44 Teruel;Hombres;1948;2.462
Total Nacional;44 Teruel;Hombres;1947;2.436
Total Nacional;44 Teruel;Hombres;1946;2.458
Total Nacional;44 Teruel;Hombres;1945;2.581
Total Nacional;44 Teruel;Hombres;1944;2.523
Total Nacional;44 Teruel;Hombres;1943;2.578
Total Nacional;44 Teruel;Hombres;1942;2.256
Total Nacional;44 Teruel;Hombres;1941;2.176
Total Nacional;44 Teruel;Mujeres;2022;471
Total Nacional;44 Teruel;Mujeres;2021;439
Total Nacional;44 Teruel;Mujeres;2020;447
Total Nacional;44 Teruel;Mujeres;2019;470
Total Nacional;44 Teruel;Mujeres;2018;435
Total Nacional;44 Teruel;Mujeres;2017;456
Total Nacional;44 Teruel;Mujeres;2016;505
Total Nacional;44 Teruel;Mujeres;2015;485
Total Nacional;44 Teruel;Mujeres;2014;529
Total Nacional;44 Teruel;Mujeres;2013;512
Total Nacional;44 Teruel;Mujeres;2012;567
Total Nacional;44 Teruel;Mujeres;2011;574
Total Nacional;44 Teruel;Mujeres;2010;569
Total Nacional;44 Teruel;Mujeres;2009;576
Total Nacional;44 Teruel;Mujeres;2008;610
Total Nacional;44 Teruel;Mujeres;2007;605
Total Nacional;44 Teruel;Mujeres;2006;539
Total Nacional;44 Teruel;Mujeres;2005;500
Total Nacional;44 Teruel;Mujeres;2004;496
Total Nacional;44 Teruel;Mujeres;2003;493
Total Nacional;44 Teruel;Mujeres;2002;441
Total Nacional;44 Teruel;Mujeres;2001;482
Total Nacional;44 Teruel;Mujeres;2000;521
Total Nacional;44 Teruel;Mujeres;1999;445
Total Nacional;44 Teruel;Mujeres;1998;443
Total Nacional;44 Teruel;Mujeres;1997;510
Total Nacional;44 Teruel;Mujeres;1996;489
Total Nacional;44 Teruel;Mujeres;1995;500
Total Nacional;44 Teruel;Mujeres;1994;552
Total Nacional;44 Teruel;Mujeres;1993;526
Total Nacional;44 Teruel;Mujeres;1992;546
Total Nacional;44 Teruel;Mujeres;1991;525
Total Nacional;44 Teruel;Mujeres;1990;523
Total Nacional;44 Teruel;Mujeres;1989;487
Total Nacional;44 Teruel;Mujeres;1988;555
Total Nacional;44 Teruel;Mujeres;1987;548
Total Nacional;44 Teruel;Mujeres;1986;596
Total Nacional;44 Teruel;Mujeres;1985;525
Total Nacional;44 Teruel;Mujeres;1984;558
Total Nacional;44 Teruel;Mujeres;1983;578
Total Nacional;44 Teruel;Mujeres;1982;615
Total Nacional;44 Teruel;Mujeres;1981;588
Total Nacional;44 Teruel;Mujeres;1980;696
Total Nacional;44 Teruel;Mujeres;1979;773
Total Nacional;44 Teruel;Mujeres;1978;561
Total Nacional;44 Teruel;Mujeres;1977;810
Total Nacional;44 Teruel;Mujeres;1976;740
Total Nacional;44 Teruel;Mujeres;1975;812
Total Nacional;44 Teruel;Mujeres;1974;830
Total Nacional;44 Teruel;Mujeres;1973;828
Total Nacional;44 Teruel;Mujeres;1972;864
Total Nacional;44 Teruel;Mujeres;1971;903
Total Nacional;44 Teruel;Mujeres;1970;985
Total Nacional;44 Teruel;Mujeres;1969;1.096
Total Nacional;44 Teruel;Mujeres;1968;1.196
Total Nacional;44 Teruel;Mujeres;1967;1.229
Total Nacional;44 Teruel;Mujeres;1966;1.282
Total Nacional;44 Teruel;Mujeres;1965;1.391
Total Nacional;44 Teruel;Mujeres;1964;1.503
Total Nacional;44 Teruel;Mujeres;1963;1.580
Total Nacional;44 Teruel;Mujeres;1962;1.585
Total Nacional;44 Teruel;Mujeres;1961;1.737
Total Nacional;44 Teruel;Mujeres;1960;1.829
Total Nacional;44 Teruel;Mujeres;1959;1.841
Total Nacional;44 Teruel;Mujeres;1958;1.928
Total Nacional;44 Teruel;Mujeres;1957;2.039
Total Nacional;44 Teruel;Mujeres;1956;1.974
Total Nacional;44 Teruel;Mujeres;1955;2.111
Total Nacional;44 Teruel;Mujeres;1954;1.945
Total Nacional;44 Teruel;Mujeres;1953;2.168
Total Nacional;44 Teruel;Mujeres;1952;2.166
Total Nacional;44 Teruel;Mujeres;1951;2.112
Total Nacional;44 Teruel;Mujeres;1950;2.204
Total Nacional;44 Teruel;Mujeres;1949;2.266
Total Nacional;44 Teruel;Mujeres;1948;2.198
Total Nacional;44 Teruel;Mujeres;1947;2.290
Total Nacional;44 Teruel;Mujeres;1946;2.300
Total Nacional;44 Teruel;Mujeres;1945;2.425
Total Nacional;44 Teruel;Mujeres;1944;2.395
Total Nacional;44 Teruel;Mujeres;1943;2.273
Total Nacional;44 Teruel;Mujeres;1942;2.029
Total Nacional;44 Teruel;Mujeres;1941;2.029
Total Nacional;45 Toledo;Total;2022;4.589
Total Nacional;45 Toledo;Total;2021;4.453
Total Nacional;45 Toledo;Total;2020;4.882
Total Nacional;45 Toledo;Total;2019;4.834
Total Nacional;45 Toledo;Total;2018;5.093
Total Nacional;45 Toledo;Total;2017;5.366
Total Nacional;45 Toledo;Total;2016;5.538
Total Nacional;45 Toledo;Total;2015;5.803
Total Nacional;45 Toledo;Total;2014;5.975
Total Nacional;45 Toledo;Total;2013;6.209
Total Nacional;45 Toledo;Total;2012;6.634
Total Nacional;45 Toledo;Total;2011;7.030
Total Nacional;45 Toledo;Total;2010;7.288
Total Nacional;45 Toledo;Total;2009;7.395
Total Nacional;45 Toledo;Total;2008;7.698
Total Nacional;45 Toledo;Total;2007;7.078
Total Nacional;45 Toledo;Total;2006;6.306
Total Nacional;45 Toledo;Total;2005;6.052
Total Nacional;45 Toledo;Total;2004;5.916
Total Nacional;45 Toledo;Total;2003;5.589
Total Nacional;45 Toledo;Total;2002;5.196
Total Nacional;45 Toledo;Total;2001;5.091
Total Nacional;45 Toledo;Total;2000;4.972
Total Nacional;45 Toledo;Total;1999;5.049
Total Nacional;45 Toledo;Total;1998;4.757
Total Nacional;45 Toledo;Total;1997;4.893
Total Nacional;45 Toledo;Total;1996;4.781
Total Nacional;45 Toledo;Total;1995;4.906
Total Nacional;45 Toledo;Total;1994;4.998
Total Nacional;45 Toledo;Total;1993;5.148
Total Nacional;45 Toledo;Total;1992;5.237
Total Nacional;45 Toledo;Total;1991;5.113
Total Nacional;45 Toledo;Total;1990;5.150
Total Nacional;45 Toledo;Total;1989;5.521
Total Nacional;45 Toledo;Total;1988;5.421
Total Nacional;45 Toledo;Total;1987;5.402
Total Nacional;45 Toledo;Total;1986;5.724
Total Nacional;45 Toledo;Total;1985;5.874
Total Nacional;45 Toledo;Total;1984;6.503
Total Nacional;45 Toledo;Total;1983;6.341
Total Nacional;45 Toledo;Total;1982;6.743
Total Nacional;45 Toledo;Total;1981;6.863
Total Nacional;45 Toledo;Total;1980;7.014
Total Nacional;45 Toledo;Total;1979;7.147
Total Nacional;45 Toledo;Total;1978;7.241
Total Nacional;45 Toledo;Total;1977;6.913
Total Nacional;45 Toledo;Total;1976;7.311
Total Nacional;45 Toledo;Total;1975;6.952
Total Nacional;45 Toledo;Total;1974;7.006
Total Nacional;45 Toledo;Total;1973;6.881
Total Nacional;45 Toledo;Total;1972;7.074
Total Nacional;45 Toledo;Total;1971;7.157
Total Nacional;45 Toledo;Total;1970;7.431
Total Nacional;45 Toledo;Total;1969;7.776
Total Nacional;45 Toledo;Total;1968;8.142
Total Nacional;45 Toledo;Total;1967;8.064
Total Nacional;45 Toledo;Total;1966;8.168
Total Nacional;45 Toledo;Total;1965;8.761
Total Nacional;45 Toledo;Total;1964;9.511
Total Nacional;45 Toledo;Total;1963;9.948
Total Nacional;45 Toledo;Total;1962;10.258
Total Nacional;45 Toledo;Total;1961;10.494
Total Nacional;45 Toledo;Total;1960;11.167
Total Nacional;45 Toledo;Total;1959;10.875
Total Nacional;45 Toledo;Total;1958;11.100
Total Nacional;45 Toledo;Total;1957;10.797
Total Nacional;45 Toledo;Total;1956;10.571
Total Nacional;45 Toledo;Total;1955;10.519
Total Nacional;45 Toledo;Total;1954;10.553
Total Nacional;45 Toledo;Total;1953;11.365
Total Nacional;45 Toledo;Total;1952;11.791
Total Nacional;45 Toledo;Total;1951;11.013
Total Nacional;45 Toledo;Total;1950;11.794
Total Nacional;45 Toledo;Total;1949;12.518
Total Nacional;45 Toledo;Total;1948;13.388
Total Nacional;45 Toledo;Total;1947;12.379
Total Nacional;45 Toledo;Total;1946;11.761
